userWallet,num_deposits,num_borrows,num_liquidation_calls,first_tx,last_tx,num_transactions,active_days,tx_frequency
0x00cd259a3e1a649e8644d527d6b9a8fdf8165e7f,1,0,0,1970-01-01 00:00:01.627226469,1970-01-01 00:00:01.627226469,1,1,1.0
0x00cd45dcbe9c167b5942f8889d31dc1388cfd172,6,0,0,1970-01-01 00:00:01.622521816,1970-01-01 00:00:01.626471060,6,1,6.0
0x00ce22866efe39c055ff21bda32b179a7683ab5f,1,1,0,1970-01-01 00:00:01.619027769,1970-01-01 00:00:01.619027839,4,1,4.0
0x00ce56c1f4780f46309b52054454a9ec913dd31e,1,1,0,1970-01-01 00:00:01.623302326,1970-01-01 00:00:01.623694345,2,1,2.0
0x00cef331edda6c750fe87c52d829df082973693f,1,0,0,1970-01-01 00:00:01.622422759,1970-01-01 00:00:01.622422759,1,1,1.0
0x00cf963f89e7d1a23c5c72dce92a9a8c600f4819,1,0,0,1970-01-01 00:00:01.626667245,1970-01-01 00:00:01.626667245,1,1,1.0
0x00cfbd5d2e36dd8182318a074cb1f399b608bfec,4,2,0,1970-01-01 00:00:01.623426359,1970-01-01 00:00:01.624719106,12,1,12.0
0x00cfc6f8ff843a9b0b30f14e2310396a8743f5fc,1,0,0,1970-01-01 00:00:01.626709367,1970-01-01 00:00:01.626709367,1,1,1.0
0x00d14484c10aaa9b981068a8c7d25d2d26629be8,1,0,0,1970-01-01 00:00:01.626167500,1970-01-01 00:00:01.626167500,1,1,1.0
0x00d1c49844f3a2b3708ce59292f68570eef06286,1,0,0,1970-01-01 00:00:01.621595673,1970-01-01 00:00:01.623974981,2,1,2.0
0x00d1dd1e437980fb6e678cfc2ffc78a1f7a747d1,1,0,0,1970-01-01 00:00:01.626243966,1970-01-01 00:00:01.626243966,1,1,1.0
0x00d2432e6af76a8150a7609d7ff11dbe44de8e14,4,3,0,1970-01-01 00:00:01.626802784,1970-01-01 00:00:01.628589820,7,1,7.0
0x00d278f3163bf68e67b2eb05ef209e6f28bc7924,1,0,0,1970-01-01 00:00:01.626879937,1970-01-01 00:00:01.626879937,1,1,1.0
0x00d29fbc981d05edba69bc0909e391a132271357,7,7,0,1970-01-01 00:00:01.621117324,1970-01-01 00:00:01.628347511,64,1,64.0
0x00d353a1b6e1a3b3a23e849c5d51772bb7fdaece,2,1,0,1970-01-01 00:00:01.628570384,1970-01-01 00:00:01.628571078,3,1,3.0
0x00d3addc7cb1637c73359d41949a1a369d7f092a,36,19,0,1970-01-01 00:00:01.621047351,1970-01-01 00:00:01.624458140,107,1,107.0
0x00d3ecff51b5e5b957c33c5656486ebfd60e58a7,18,10,0,1970-01-01 00:00:01.623486403,1970-01-01 00:00:01.630223163,46,1,46.0
0x00d46d105507a04d7e4592cf43bbbad964bc77ab,3,0,0,1970-01-01 00:00:01.618355920,1970-01-01 00:00:01.628252018,8,1,8.0
0x00d5201c4def4d1a199c63e07eac53f43252a0ea,5,7,0,1970-01-01 00:00:01.620672717,1970-01-01 00:00:01.626775320,17,1,17.0
0x00d5615d3446b1719e6ee0684218891bc5a2100c,7,5,0,1970-01-01 00:00:01.623765426,1970-01-01 00:00:01.623939980,12,1,12.0
0x00d56e1bba3db460563516119dfced085898e17d,1,0,0,1970-01-01 00:00:01.626882343,1970-01-01 00:00:01.626882343,1,1,1.0
0x00d6cad0eb8fe405b4c27ca2071b0d0653b9c2fc,8,9,0,1970-01-01 00:00:01.622535876,1970-01-01 00:00:01.623568011,41,1,41.0
0x00d7a50850a3cb1890bf300682bcd789571c012e,5,0,0,1970-01-01 00:00:01.622515616,1970-01-01 00:00:01.629862819,5,1,5.0
0x00d831f24309b3271297f19b8e9be846c8c531c4,56,24,0,1970-01-01 00:00:01.622319883,1970-01-01 00:00:01.627581196,141,1,141.0
0x00d841275b1a04ea45e29273efa213c4a59e84a1,10,0,0,1970-01-01 00:00:01.623061443,1970-01-01 00:00:01.628518078,10,1,10.0
0x00d88be14e08e06865b156bb489e020a59cb68fe,1,0,0,1970-01-01 00:00:01.626575369,1970-01-01 00:00:01.626575369,1,1,1.0
0x00d8a0f305698083d8af5a8b900b3b947f604b55,2,0,0,1970-01-01 00:00:01.627057701,1970-01-01 00:00:01.627111897,2,1,2.0
0x00d8dc2f6648dfc0472a673d85f4bc022d5cd17a,2,2,0,1970-01-01 00:00:01.619892469,1970-01-01 00:00:01.628591619,5,1,5.0
0x00d913a96a6ae3ffbd52030020e8b743f97ace86,2,0,0,1970-01-01 00:00:01.620629581,1970-01-01 00:00:01.622779740,3,1,3.0
0x00d94da07ea932ed8426e8dfd06615bda49b8022,16,12,0,1970-01-01 00:00:01.623490724,1970-01-01 00:00:01.630339086,36,1,36.0
0x00d9acf1d63eae19a1b0e416be85dd7754298ffc,2,1,0,1970-01-01 00:00:01.620042234,1970-01-01 00:00:01.621625716,3,1,3.0
0x00d9d164c3cdc126d33d541fe6e0cd55f4d4ed63,10,8,0,1970-01-01 00:00:01.622088189,1970-01-01 00:00:01.622785606,21,1,21.0
0x00da65b9d6ea469301021381f9b16cf3e80fa8b1,111,59,0,1970-01-01 00:00:01.620796692,1970-01-01 00:00:01.624902242,270,1,270.0
0x00da855f0f8924c454c93ea7c5d5d96757e1e652,2,0,0,1970-01-01 00:00:01.626662451,1970-01-01 00:00:01.626662649,2,1,2.0
0x00da9446b29e3d2424b9db0c7e701ad33fdfedf4,1,1,0,1970-01-01 00:00:01.621346753,1970-01-01 00:00:01.621346921,4,1,4.0
0x00da96f79c5969a61b5b15c6f5f800d760fad316,1,0,0,1970-01-01 00:00:01.622081549,1970-01-01 00:00:01.622081549,1,1,1.0
0x00da972a32c522b02771520fb5e70fcb056927fb,1,0,0,1970-01-01 00:00:01.621083926,1970-01-01 00:00:01.621088867,2,1,2.0
0x00db170287aaa8a93b08cda808af76d11a5f0fff,11,8,0,1970-01-01 00:00:01.619714348,1970-01-01 00:00:01.628880028,26,1,26.0
0x00dc7f0ff419ed1634728a77146c6754541d2b82,8,6,0,1970-01-01 00:00:01.624503674,1970-01-01 00:00:01.625343285,25,1,25.0
0x00dcb0f4d625ca40a0f0cd2f45bbdbd343198793,6,4,0,1970-01-01 00:00:01.629188343,1970-01-01 00:00:01.629472582,20,1,20.0
0x00dd72466c9bc28c9765b406ea147c1e15dbc7ab,25,8,0,1970-01-01 00:00:01.619796006,1970-01-01 00:00:01.630319904,40,1,40.0
0x00de3a8bdee6e682c3509d66a947d05a8ca797af,2,2,0,1970-01-01 00:00:01.628559719,1970-01-01 00:00:01.628560326,4,1,4.0
0x00df64b8044aa7126e0f88f286b3c483c5e5927a,2,0,0,1970-01-01 00:00:01.622386665,1970-01-01 00:00:01.623315136,2,1,2.0
0x00df99e12315cac90f49527b07d753b7fe9faccd,2,3,0,1970-01-01 00:00:01.628566872,1970-01-01 00:00:01.628568048,6,1,6.0
0x00dfae7aeadc69fce49cf389d2bee4aae67aa656,1,1,0,1970-01-01 00:00:01.620882818,1970-01-01 00:00:01.620882818,2,1,2.0
0x00e10883490fa8ed8e9cd59177a54d45cd025ef9,1,0,0,1970-01-01 00:00:01.626950983,1970-01-01 00:00:01.626950983,1,1,1.0
0x00e14bea17f4e951fb695c52a66b3429da55a117,28,0,0,1970-01-01 00:00:01.619751812,1970-01-01 00:00:01.623258475,49,1,49.0
0x00e1ac868592c1fd51ed72abca14930075ed892f,2,1,0,1970-01-01 00:00:01.626561219,1970-01-01 00:00:01.626561363,3,1,3.0
0x00e22b85d329650e35a9d664b7c408a57820f13f,56,20,0,1970-01-01 00:00:01.622281517,1970-01-01 00:00:01.630419104,156,1,156.0
0x00e2362abcebe7833138bd460000ba5d4f6ee1e6,19,10,0,1970-01-01 00:00:01.623588667,1970-01-01 00:00:01.623919931,51,1,51.0
0x00e294652292776e4d59f416ef35a73cae0e01dc,1,1,0,1970-01-01 00:00:01.621959477,1970-01-01 00:00:01.621959543,2,1,2.0
0x00e3088ddbd715f119651a58964ce1714b590f34,2,1,0,1970-01-01 00:00:01.626407644,1970-01-01 00:00:01.630141554,3,1,3.0
0x00e3df1133185a9effedabb79003d9c07ca69bc8,1,0,0,1970-01-01 00:00:01.628864265,1970-01-01 00:00:01.628864275,2,1,2.0
0x00e421ba23dbe6a165255be382f46fcb927f8951,1,1,0,1970-01-01 00:00:01.630115900,1970-01-01 00:00:01.630116360,2,1,2.0
0x00e4f6071dcfc268ed4487e2a004d01e3666107e,63,32,0,1970-01-01 00:00:01.621369140,1970-01-01 00:00:01.630338280,110,1,110.0
0x00e61c3f169f0b2888137918053bdadda121bb44,1,0,0,1970-01-01 00:00:01.627056307,1970-01-01 00:00:01.627056307,1,1,1.0
0x00e61fabc261401d3c47b6178e86449ae9890d73,2,0,0,1970-01-01 00:00:01.621752772,1970-01-01 00:00:01.624195031,3,1,3.0
0x00e650676a38478b3eee9e3eb741a6075b2c95c1,0,2,0,1970-01-01 00:00:01.623960519,1970-01-01 00:00:01.623971957,12,1,12.0
0x00e678b0cdae186eb3c4b08cfe3d1a698882c0af,20,9,0,1970-01-01 00:00:01.620971968,1970-01-01 00:00:01.625813384,38,1,38.0
0x00e6f654a108a16077be41abab58c3353f90e7cc,3,0,0,1970-01-01 00:00:01.626163226,1970-01-01 00:00:01.627043271,3,1,3.0
0x00e6f8d8fb80b0c302a6bd849b79982dc9945b15,2,1,0,1970-01-01 00:00:01.625232619,1970-01-01 00:00:01.626718975,7,1,7.0
0x00e7092c338d69f7ae230081d862d347ef9dcf1e,5,5,0,1970-01-01 00:00:01.625899886,1970-01-01 00:00:01.629905379,10,1,10.0
0x00e839bc0c9a130afe30974914c4b0100756cff4,278,82,0,1970-01-01 00:00:01.619520180,1970-01-01 00:00:01.624758719,468,1,468.0
0x00e87eb4a651f339219658165b87c204de6a7e5f,1,0,0,1970-01-01 00:00:01.626798982,1970-01-01 00:00:01.626798982,1,1,1.0
0x00e8909b79b3d40af0f22e37f81c9e3e9187d853,1,0,0,1970-01-01 00:00:01.626416976,1970-01-01 00:00:01.626416976,1,1,1.0
0x00e8b7df725ce993f179f071908a9d687815f2ba,1,0,0,1970-01-01 00:00:01.620892508,1970-01-01 00:00:01.620892532,2,1,2.0
0x00e928ef44122d31043f772b00b0d1821b020ff7,1,0,0,1970-01-01 00:00:01.627221588,1970-01-01 00:00:01.627221588,1,1,1.0
0x00e979f43658ae9cfb838b07d4b3bc70f12b93cb,19,10,0,1970-01-01 00:00:01.621351796,1970-01-01 00:00:01.630308346,52,1,52.0
0x00e97bf0997013cc741dbcaafba8f439d474c879,1,0,0,1970-01-01 00:00:01.626659203,1970-01-01 00:00:01.626659203,1,1,1.0
0x00e9ba3dc1ebd6f585b9f5bf8a33a975b5f8a7de,5,0,0,1970-01-01 00:00:01.626653752,1970-01-01 00:00:01.630077596,10,1,10.0
0x00eaa7d80b05144a928492bb83b82cfa5e2914cd,1,0,0,1970-01-01 00:00:01.627122408,1970-01-01 00:00:01.627122408,1,1,1.0
0x00eacbbd373a91aa0d4485b0beb45b14816f835f,1,0,0,1970-01-01 00:00:01.627114237,1970-01-01 00:00:01.627114237,1,1,1.0
0x00ead164c58ccf3d8fbe9aab4c806477db62e599,0,0,0,1970-01-01 00:00:01.629054850,1970-01-01 00:00:01.629054850,1,1,1.0
0x00eadb769d931de24bb9252c3cc3a6f8de3f86cb,5,3,0,1970-01-01 00:00:01.623584053,1970-01-01 00:00:01.623585385,16,1,16.0
0x00eb8dc1785a096d7006ca9c64aa4ad5f2706691,1,0,0,1970-01-01 00:00:01.626700630,1970-01-01 00:00:01.626700630,1,1,1.0
0x00eda101a3b10f7164cce8ecdf305b1317ca0669,5,0,0,1970-01-01 00:00:01.629294670,1970-01-01 00:00:01.629909141,6,1,6.0
0x00eddd42021ba97a37097ad4286b893b206e12bc,18,6,0,1970-01-01 00:00:01.623401732,1970-01-01 00:00:01.628588222,56,1,56.0
0x00ee45c909dee53b4cf6af3a5fc3739cd2f9f2a3,10,5,0,1970-01-01 00:00:01.628505363,1970-01-01 00:00:01.630253630,16,1,16.0
0x00ee80c322d6e956d2629a73223605bbda946f2d,1,1,0,1970-01-01 00:00:01.624105617,1970-01-01 00:00:01.628573400,3,1,3.0
0x00ef17fb802141f4a12026c4492bafc43d8ab85e,10,9,0,1970-01-01 00:00:01.623178065,1970-01-01 00:00:01.629389719,21,1,21.0
0x00ef8b0cf8f81c2b40fc9233b16f2c21cd4f6f15,2,0,0,1970-01-01 00:00:01.622885475,1970-01-01 00:00:01.623183505,3,1,3.0
0x00f00fa5ba62e19615bbf759b7155de7ba96f27b,17,2,0,1970-01-01 00:00:01.629945834,1970-01-01 00:00:01.630537916,28,1,28.0
0x00f14df956a8e0b34e0c5bddb6e39dec48ec7baa,1,1,0,1970-01-01 00:00:01.623982782,1970-01-01 00:00:01.628986450,5,1,5.0
0x00f16ddf3034436fc981194a0192044ce90aa4c1,3,0,0,1970-01-01 00:00:01.622830948,1970-01-01 00:00:01.628108157,4,1,4.0
0x00f3fb9d81506fe69f504fa12325d1559280d635,1,0,0,1970-01-01 00:00:01.621187865,1970-01-01 00:00:01.627658019,2,1,2.0
0x00f4765d1e007cefc091d84c2bcd1c16ddcc2c87,9,4,0,1970-01-01 00:00:01.628844994,1970-01-01 00:00:01.629496579,28,1,28.0
0x00f4fa7ac6f012e7e65d325022ba1397a83ca694,3,1,0,1970-01-01 00:00:01.623701963,1970-01-01 00:00:01.628787044,5,1,5.0
0x00f5481262d4845b292ba0c41752de258b3bbeec,27,10,0,1970-01-01 00:00:01.623908972,1970-01-01 00:00:01.626784395,83,1,83.0
0x00f57a995e566fa107d36ca5443629c7bee31213,1,1,0,1970-01-01 00:00:01.626201582,1970-01-01 00:00:01.626201892,3,1,3.0
0x00f63722233f5e19010e5daf208472a8f27d304b,2,0,0,1970-01-01 00:00:01.621531368,1970-01-01 00:00:01.621531890,2,1,2.0
0x00f656a2953a15ddf8d9d9726b67dd4e61f238b9,5,3,0,1970-01-01 00:00:01.622974980,1970-01-01 00:00:01.623443381,17,1,17.0
0x00f6c46a5e9b0613ededa94072f065e46bc8176f,2,0,0,1970-01-01 00:00:01.621966651,1970-01-01 00:00:01.624198292,3,1,3.0
0x00f70714e95b8d092546acdc8e52a02d6eedc934,1,0,0,1970-01-01 00:00:01.618489558,1970-01-01 00:00:01.618489558,1,1,1.0
0x00f72bb4bd6c353685bed9077422dbf3d85e80a1,2,0,0,1970-01-01 00:00:01.622973166,1970-01-01 00:00:01.626601304,3,1,3.0
0x00f731bcd3a8d541a040a7586ff3d03dea48e31f,0,0,0,1970-01-01 00:00:01.624375477,1970-01-01 00:00:01.624592681,2,1,2.0
0x00f777857b95c1d0fe7564ae343d1a00c80b38f1,108,45,0,1970-01-01 00:00:01.623046634,1970-01-01 00:00:01.628391401,229,1,229.0
0x00f83f560dea6e8317900beabc89be027da154f8,4,2,0,1970-01-01 00:00:01.625426310,1970-01-01 00:00:01.625589370,6,1,6.0
0x00f863703e78916a4487fcbfbda7a6944fa86538,2,0,0,1970-01-01 00:00:01.624728854,1970-01-01 00:00:01.625922933,4,1,4.0
0x00f8a06340b52aee151b871a915c06af3c053470,177,101,0,1970-01-01 00:00:01.621315548,1970-01-01 00:00:01.624582509,363,1,363.0
0x00f8b6bf7cf6b0a173e14abc3d687dd03fe16bb0,1,0,0,1970-01-01 00:00:01.618565788,1970-01-01 00:00:01.618565788,1,1,1.0
0x00f8dcbf7f64e30efff649bd9f137af0eb80e4da,1,2,0,1970-01-01 00:00:01.630085112,1970-01-01 00:00:01.630126127,5,1,5.0
0x00f8dd0e37d5077fa256fadbaa216d9088a708e6,2,0,0,1970-01-01 00:00:01.626251928,1970-01-01 00:00:01.626751005,2,1,2.0
0x00f9126faecd227f6cd0ccba36865c9a7c55ff24,1,1,0,1970-01-01 00:00:01.621071029,1970-01-01 00:00:01.621071029,2,1,2.0
0x00f9a33dfedbc3bddfb6ef4380dacfd9352c4d15,2,0,0,1970-01-01 00:00:01.626580399,1970-01-01 00:00:01.626869065,2,1,2.0
0x00fa8021f0c2157ab005dd41b11d49ea30d7893a,1,0,0,1970-01-01 00:00:01.626791337,1970-01-01 00:00:01.626791337,1,1,1.0
0x00fbef9f0f9b0b6421c264a2020f14bca80291ca,1,0,0,1970-01-01 00:00:01.622951806,1970-01-01 00:00:01.625527811,4,1,4.0
0x00fc6300b77a8ea902d576eafaa9ba40daa7c415,11,8,0,1970-01-01 00:00:01.619811711,1970-01-01 00:00:01.623052578,19,1,19.0
0x00fc9abc1ae9d1b71b89fd285cb6c73129f6da72,2,0,0,1970-01-01 00:00:01.626160717,1970-01-01 00:00:01.626706743,2,1,2.0
0x00fcad795d8a753c9064126b78cf0330436da09b,0,0,0,1970-01-01 00:00:01.624110189,1970-01-01 00:00:01.626084060,2,1,2.0
0x00fce3e318dfc490be549b266e85af457ee3d65b,1,0,0,1970-01-01 00:00:01.626414108,1970-01-01 00:00:01.626414108,1,1,1.0
0x00fdcbab290f89f3d03a21b1fa17fdd64bd2f1c8,1,0,0,1970-01-01 00:00:01.621835554,1970-01-01 00:00:01.621835554,1,1,1.0
0x00fe37d2589cdec3cf55afaf4a482bca6b7b0ae6,1,0,0,1970-01-01 00:00:01.626952081,1970-01-01 00:00:01.626952081,1,1,1.0
0x00fea8ef6f337ce6aa8b5bb7086ace94dd0434a7,2,2,0,1970-01-01 00:00:01.617300172,1970-01-01 00:00:01.617300400,4,1,4.0
0x00ff162742cd72f0a726cf90138a832ab5f0d48e,1,1,0,1970-01-01 00:00:01.620554364,1970-01-01 00:00:01.620554364,2,1,2.0
0x00ffb2daca4977f6edb65b21c21184eee6a5a72a,1,1,0,1970-01-01 00:00:01.628559227,1970-01-01 00:00:01.628559265,2,1,2.0
0x0100569d3daa2d258f8b21d4ec833ed21d2ff2dd,70,0,0,1970-01-01 00:00:01.620571672,1970-01-01 00:00:01.622489560,70,1,70.0
0x01017b2d24a37f5c74bc2291eb8743937aad1ff6,2,0,0,1970-01-01 00:00:01.626274803,1970-01-01 00:00:01.626956081,2,1,2.0
0x010286f16ec2f351c7575caf45c07d758a184793,2,0,0,1970-01-01 00:00:01.626169450,1970-01-01 00:00:01.626694671,2,1,2.0
0x0102b4bf6272eae55dffc8008ba81ac2bab58ca0,2,1,0,1970-01-01 00:00:01.625389306,1970-01-01 00:00:01.625993007,3,1,3.0
0x0104712abf87649bc5a0844b490fcf924f76da81,1,0,0,1970-01-01 00:00:01.622350515,1970-01-01 00:00:01.622350515,1,1,1.0
0x0104b9e629be9b419a5f0b4974de5e8f2bb06399,6,4,0,1970-01-01 00:00:01.623527985,1970-01-01 00:00:01.623850013,15,1,15.0
0x0104d7a50c942735fd96ed6ab3423cac7e2db0d7,0,0,0,1970-01-01 00:00:01.625985888,1970-01-01 00:00:01.625985888,1,1,1.0
0x0105c26c5d013bb32223dbb2a4bbd98e9b0c320a,2,1,0,1970-01-01 00:00:01.619790202,1970-01-01 00:00:01.619898395,6,1,6.0
0x010716be97151c482b999a87477aca6b2d122ed1,1,0,0,1970-01-01 00:00:01.626672407,1970-01-01 00:00:01.626672407,1,1,1.0
0x0107aacde8714bd13357fc856d6b93b3f8b543e9,59,28,0,1970-01-01 00:00:01.626104197,1970-01-01 00:00:01.630595261,130,1,130.0
0x0107e33b5776e3052fdd624d6246df4f1d8ecddd,0,2,0,1970-01-01 00:00:01.623905450,1970-01-01 00:00:01.623906506,11,1,11.0
0x01080306fab7721ae1dbff1909df46b92a2c0b8c,24,23,0,1970-01-01 00:00:01.624451789,1970-01-01 00:00:01.626301523,73,1,73.0
0x0108678baac8accdcbff80294564f74725330907,19,1,0,1970-01-01 00:00:01.624976739,1970-01-01 00:00:01.629511284,25,1,25.0
0x01087080dca984b607e1ebf263330431f979e528,17,14,0,1970-01-01 00:00:01.621575623,1970-01-01 00:00:01.623957857,49,1,49.0
0x010a078ff877852f0f18b6a910f7964ff18498f4,1,0,0,1970-01-01 00:00:01.626673657,1970-01-01 00:00:01.626673657,1,1,1.0
0x010afb8548a5d1a3a3d62f58ca0a5a1329974206,8,0,0,1970-01-01 00:00:01.617660556,1970-01-01 00:00:01.622226272,11,1,11.0
0x010b19435d2bcae650c41af62440e2de08444026,2,1,0,1970-01-01 00:00:01.627665812,1970-01-01 00:00:01.628221812,5,1,5.0
0x010b7eb359ff40fd261ac917003dc21058c32055,5,0,0,1970-01-01 00:00:01.623902586,1970-01-01 00:00:01.624302766,9,1,9.0
0x010c9d0abf2925400c37ee688215d34dd3e1ec08,69,0,0,1970-01-01 00:00:01.620571660,1970-01-01 00:00:01.622489422,69,1,69.0
0x010cb104dc1ce1cf2010ee993c74aa347271a686,1,0,0,1970-01-01 00:00:01.626172382,1970-01-01 00:00:01.626172382,1,1,1.0
0x010d23b534006f4e4f174a7530d7d9e3c131732a,53,11,0,1970-01-01 00:00:01.619780910,1970-01-01 00:00:01.629749893,92,1,92.0
0x010da4bb5ed14c387bc92de075b58e2d0cee23b1,1,5,0,1970-01-01 00:00:01.624546135,1970-01-01 00:00:01.628530692,17,1,17.0
0x010da5ff62b6e45f89fa7b2d8ced5a8b5754ec1b,1,0,0,1970-01-01 00:00:01.619552826,1970-01-01 00:00:01.622664262,2,1,2.0
0x010e0d20b256620b6ab77729c8152112e0b78561,1,0,0,1970-01-01 00:00:01.621313449,1970-01-01 00:00:01.622643809,8,1,8.0
0x010e3a3a9aaf3d8ee76b26d154f8c16c970f477e,2,1,0,1970-01-01 00:00:01.628565603,1970-01-01 00:00:01.628566255,3,1,3.0
0x010e86d5c98a9bf2d232a3a73ea289a79b545b16,1,0,0,1970-01-01 00:00:01.626789665,1970-01-01 00:00:01.626789665,1,1,1.0
0x010e891bf7045dd54a0a70b96a77c7b4cfc24640,1,0,0,1970-01-01 00:00:01.621845447,1970-01-01 00:00:01.621845447,1,1,1.0
0x010e92ac8b581c760a4f3c877a4558e8cc278c70,4,3,0,1970-01-01 00:00:01.624393170,1970-01-01 00:00:01.624733970,16,1,16.0
0x010eefc75fce6c266573960812b987fa22b6c64e,1,1,0,1970-01-01 00:00:01.619249161,1970-01-01 00:00:01.619249239,4,1,4.0
0x010f6b049a5e8e963060b283486795630e5d83e2,3,5,0,1970-01-01 00:00:01.623932260,1970-01-01 00:00:01.630484437,10,1,10.0
0x010f995c1f0784b39865fb0dbeaf98311f3cc52c,1,1,0,1970-01-01 00:00:01.629916920,1970-01-01 00:00:01.629970922,2,1,2.0
0x01102f208a263a1b3844a1bfac5444cbfe7d052f,11,5,0,1970-01-01 00:00:01.622245234,1970-01-01 00:00:01.623954133,30,1,30.0
0x011128170cd4f77f90af9dbb7501b10112efb31e,1,0,0,1970-01-01 00:00:01.626763800,1970-01-01 00:00:01.626763800,1,1,1.0
0x0111aa45d978c43bdee2b7690e33c65648fc06cb,1,0,0,1970-01-01 00:00:01.622422031,1970-01-01 00:00:01.622422031,1,1,1.0
0x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,1,1,0,1970-01-01 00:00:01.628580247,1970-01-01 00:00:01.628580447,2,1,2.0
0x01139728b71405424f148e82c090f9097ba69e2c,1,0,0,1970-01-01 00:00:01.622350425,1970-01-01 00:00:01.622350425,1,1,1.0
0x0113983234c06a01834e6c173efab06f04de2122,1,0,0,1970-01-01 00:00:01.627043371,1970-01-01 00:00:01.627043371,1,1,1.0
0x0113e5d1ca256159d7e7f37fd334ef1f7ee5d39b,1,0,0,1970-01-01 00:00:01.626860904,1970-01-01 00:00:01.626860904,1,1,1.0
0x0113e5f85ae18da390377823825946fc45582d1f,7,2,0,1970-01-01 00:00:01.622377229,1970-01-01 00:00:01.624973753,12,1,12.0
0x0114572c98f3756064b4be09cf02f05ef7f867a6,1,1,0,1970-01-01 00:00:01.628848711,1970-01-01 00:00:01.628848725,2,1,2.0
0x0114d2ec12d3c70f90d9a9d827930c66b435c61e,1,0,0,1970-01-01 00:00:01.620355195,1970-01-01 00:00:01.620355195,1,1,1.0
0x01151b41131ed0bc3268dad9be8fab765205bd71,2,0,0,1970-01-01 00:00:01.627512533,1970-01-01 00:00:01.627512667,2,1,2.0
0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,43,2,0,1970-01-01 00:00:01.622450939,1970-01-01 00:00:01.623702341,50,1,50.0
0x0116fdba1f1dc87f91fcafe2fb365ca829cee686,95,64,0,1970-01-01 00:00:01.622221150,1970-01-01 00:00:01.629306434,223,1,223.0
0x01173bd5895acf19c67f6170f15d503d4153cf04,17,0,0,1970-01-01 00:00:01.621282240,1970-01-01 00:00:01.630051965,43,1,43.0
0x0118473b89b9b267953921c26760394db9da6ec3,2,0,0,1970-01-01 00:00:01.626594100,1970-01-01 00:00:01.626704159,2,1,2.0
0x011a62dc7a6c2969a764ec1acd67081029100d57,3,0,0,1970-01-01 00:00:01.629382036,1970-01-01 00:00:01.629382244,3,1,3.0
0x011b042a0573972f547b885c86279291b04c6020,12,11,0,1970-01-01 00:00:01.625052707,1970-01-01 00:00:01.629112499,41,1,41.0
0x011b552b17d1a78af3be9f5b9fa85b6d66fc7dad,3,3,0,1970-01-01 00:00:01.621276090,1970-01-01 00:00:01.622383463,15,1,15.0
0x011b7c26193af783f967621d9be90a8bc6a9abd3,2,0,0,1970-01-01 00:00:01.626754415,1970-01-01 00:00:01.626830354,2,1,2.0
0x011c3a587254b7312d78f2c8ba5adc41a1ed1357,66,40,0,1970-01-01 00:00:01.619655778,1970-01-01 00:00:01.627064843,234,1,234.0
0x011c8e8496801c553b480c7fb8a34eb729b18537,1,0,0,1970-01-01 00:00:01.626667275,1970-01-01 00:00:01.626667275,1,1,1.0
0x011d826f9ced58896b8046e7afc995f366538cce,5,0,0,1970-01-01 00:00:01.626188875,1970-01-01 00:00:01.626865557,5,1,5.0
0x011e2c14c24fdac66a77802061d8ea26814e5154,2,0,0,1970-01-01 00:00:01.626276329,1970-01-01 00:00:01.627072678,2,1,2.0
0x011e3916f0932f0c0b62261e03b729eeb4e8da85,1,0,0,1970-01-01 00:00:01.626598298,1970-01-01 00:00:01.626598298,1,1,1.0
0x011e6bf0b2fccc01f137cfe776e1b1121f31fbaa,17,16,0,1970-01-01 00:00:01.620746886,1970-01-01 00:00:01.627820716,83,1,83.0
0x011e835885e78d9f1c92e580dae0e142a33cf25e,1,1,0,1970-01-01 00:00:01.618143043,1970-01-01 00:00:01.618143119,4,1,4.0
0x011e8572c0e339b659add9fbf24ba1328cde7ca9,1,0,0,1970-01-01 00:00:01.622453751,1970-01-01 00:00:01.622453751,1,1,1.0
0x01209fa47cd0bf3f6b7d0ecf8598e031f57a7543,4,0,0,1970-01-01 00:00:01.624312555,1970-01-01 00:00:01.624659114,4,1,4.0
0x01212602bb6ef285d7fca99430283ba780fe5950,2,1,0,1970-01-01 00:00:01.623436917,1970-01-01 00:00:01.628312209,5,1,5.0
0x01213e995cd6272ebbb929311b50787296f25600,15,14,0,1970-01-01 00:00:01.623377411,1970-01-01 00:00:01.630364593,52,1,52.0
0x01214a235c6767040c8fef6bd33519a6c7ad79ae,45,157,0,1970-01-01 00:00:01.619954425,1970-01-01 00:00:01.630565436,313,1,313.0
0x012186399add91fcdc4504bcd9c44a2169d4b32c,1,0,0,1970-01-01 00:00:01.626684146,1970-01-01 00:00:01.626684146,1,1,1.0
0x0121a5499577090838ac2d987c2fab300ab13858,2,0,0,1970-01-01 00:00:01.626185391,1970-01-01 00:00:01.627203885,2,1,2.0
0x0121ce9b0af57bd51a9e2d2534175a9c4a949975,3,0,0,1970-01-01 00:00:01.626590440,1970-01-01 00:00:01.626883433,3,1,3.0
0x01222a114552e89e4c548170f8c1f4d5460d255a,137,37,0,1970-01-01 00:00:01.618556254,1970-01-01 00:00:01.629921664,284,1,284.0
